kind,threshold,pct,K,R_eq,act_fraction,n_seed,frac_activated,frac_peak_active,peak_active,t_peak,n_early,N,seed_x,seed_y,seed_z
loc,0.125,50,0.0021951137533495254,21.343787313242984,0.01,100.0,0.9989,0.0639,639.0,330.0,1474.0,10000.0,-10.884628295898438,12.128776550292969,2.135166645050049
loc,0.125,50,0.0021744150721333044,21.445134535898596,0.01,100.0,0.9976,0.0726,726.0,338.0,1510.0,10000.0,0.06271743774414062,-7.563077926635742,-11.445550918579102
loc,0.125,50,0.0021953686355976852,21.342548270670363,0.01,100.0,0.999,0.0657,657.0,349.0,1505.0,10000.0,9.498295783996582,-11.427785873413086,4.620082855224609
loc,0.125,40,0.0016539503275244016,24.588881206294733,0.01,100.0,0.9998,0.0637,637.0,350.0,1487.0,10000.0,1.7895907163619995,-13.421857833862305,9.829102516174316
loc,0.125,40,0.0016620621593761052,24.52880377908372,0.01,100.0,0.9979,0.0701,701.0,344.0,1488.0,10000.0,-3.0179433822631836,9.564632415771484,-10.9452543258667
loc,0.125,40,0.001664200988779565,24.513036514710695,0.01,100.0,0.9966,0.07,700.0,340.0,1526.0,10000.0,1.7330461740493774,9.347434043884277,11.257067680358887
loc,0.125,40,0.001652916150752439,24.596572241758718,0.01,100.0,0.999,0.0684,684.0,339.0,1506.0,10000.0,2.3151004314422607,-10.395490646362305,-10.834884643554688
loc,0.125,40,0.0016575632093550764,24.56206920227361,0.01,100.0,0.996,0.0798,798.0,335.0,1560.0,10000.0,-10.81081485748291,-1.377151370048523,2.9577906131744385
loc,0.125,30,0.0013282343807446534,27.438643760214898,0.01,100.0,0.9957,0.077,770.0,343.0,1523.0,10000.0,7.095554351806641,2.439833164215088,-9.238410949707031
loc,0.125,30,0.001327504929178049,27.44618136420248,0.01,100.0,0.9998,0.062,620.0,359.0,1496.0,10000.0,-6.664180755615234,-13.962814331054688,6.667548179626465
loc,0.125,30,0.0013203669272641627,27.520269417734788,0.01,100.0,0.9978,0.0678,678.0,357.0,1542.0,10000.0,-9.940163612365723,10.829005241394043,5.158082962036133
loc,0.125,30,0.0013212197773057046,27.51138578908631,0.01,100.0,0.9959,0.079,790.0,359.0,1559.0,10000.0,7.330645561218262,-2.1708531379699707,9.065422058105469
loc,0.125,30,0.0013255520367123476,27.46639170384499,0.01,100.0,0.9983,0.0711,711.0,345.0,1483.0,10000.0,-4.902853965759277,-9.51374340057373,-9.972432136535645
loc,0.125,20,0.0010552048559061,30.78446492999873,0.01,100.0,0.9963,0.0767,767.0,342.0,1543.0,10000.0,7.264191627502441,-2.4463768005371094,-9.118928909301758
loc,0.125,20,0.001061025474885837,30.69990943808463,0.01,100.0,0.9958,0.0757,757.0,342.0,1494.0,10000.0,-4.842563629150391,6.3598785400390625,10.51280403137207
loc,0.125,20,0.0010610089270696784,30.700148839688016,0.01,100.0,0.9996,0.0606,606.0,345.0,1503.0,10000.0,-8.620064735412598,-15.248392105102539,2.9284234046936035
loc,0.125,20,0.0010619296976765455,30.68683631770163,0.01,100.0,0.9974,0.0708,708.0,333.0,1484.0,10000.0,-9.207670211791992,9.026250839233398,-6.573652267456055
loc,0.125,20,0.0010601808111987642,30.712136567432275,0.01,100.0,0.9972,0.0779,779.0,340.0,1552.0,10000.0,8.604082107543945,-3.50718092918396,7.71770715713501
loc,0.125,10,0.0007267975113587684,37.09311314167898,0.01,100.0,0.9961,0.079,790.0,347.0,1515.0,10000.0,10.822296142578125,-2.5798866748809814,-4.049505233764648
loc,0.125,10,0.000736334166733675,36.852123986822626,0.01,100.0,0.9982,0.0662,662.0,344.0,1478.0,10000.0,-11.014701843261719,11.394758224487305,1.5857362747192383
loc,0.125,10,0.0007312162811943611,36.98086570732165,0.01,100.0,0.9983,0.0648,648.0,354.0,1506.0,10000.0,-4.673966407775879,-12.567997932434082,8.768830299377441
loc,0.125,10,0.0007261981224196989,37.108417929196605,0.01,100.0,0.9962,0.0783,783.0,345.0,1521.0,10000.0,-5.517145156860352,-4.941905975341797,-10.069488525390625
loc,0.125,10,0.0007322998212088205,36.95349639767387,0.01,100.0,0.9955,0.0783,783.0,347.0,1545.0,10000.0,2.0275046825408936,3.27143931388855,11.577744483947754
loc,0.125,5,0.000499561877282615,44.740965879475795,0.01,100.0,0.9952,0.0796,796.0,346.0,1524.0,10000.0,10.241747856140137,-2.1187429428100586,5.527345180511475
loc,0.125,5,0.000489166965323306,45.21384486202057,0.01,100.0,0.9972,0.0721,721.0,333.0,1506.0,10000.0,-10.624690055847168,8.100702285766602,-3.7398881912231445
loc,0.125,5,0.0005169068969086897,43.98391027659729,0.01,100.0,0.9993,0.0683,683.0,350.0,1493.0,10000.0,-8.446248054504395,-10.987894058227539,5.4062910079956055
loc,0.125,5,0.0004879033834239126,45.27235486187293,0.01,100.0,0.9987,0.0693,693.0,338.0,1511.0,10000.0,0.8911640048027039,-9.267438888549805,-11.200868606567383
loc,0.125,5,0.0004821167387791127,45.54323699190607,0.01,100.0,0.9977,0.0744,744.0,354.0,1502.0,10000.0,-2.356715679168701,7.321436882019043,11.35649299621582
loc,0.15,99,0.016996581258701744,7.670421197421994,0.01,100.0,0.9984,0.0465,465.0,402.0,1232.0,10000.0,-2.9891042709350586,-23.80552101135254,1.8283116817474365
loc,0.15,99,0.017841396707678307,7.486616292130617,0.01,100.0,0.9971,0.0487,487.0,389.0,1267.0,10000.0,-7.09150505065918,20.942893981933594,3.2856311798095703
loc,0.15,99,0.015679585967321465,7.986062499765675,0.01,100.0,0.9973,0.0502,502.0,362.0,1304.0,10000.0,-3.3055531978607178,20.095239639282227,7.700734615325928
